,close,SMA 7,SMA 25,SMA 99,EMA 7,EMA 25,EMA 99,bband upper,bband middle,bband lower,ADX 14,K,D,J,MOM 7,MOM 25,MOM 99,WMA 7,WMA 25,WMA 99,RSI 6,RSI 12,RSI 24,STCK 10,STCD 7
1245,"[31766.772,31770.218]","[31797.083,31800.399]","[31866.036,31869.228]","[31796.701,31799.606]","[31809.173,31812.461]","[31845.571,31848.7]","[31827.004,31829.904]","[31928.951,31932.432]","[31826.245,31829.534]","[31727.447,31730.649]","[14.349,14.41]","[29.618,29.706]","[32.962,33.042]","[22.98,23.118]",-114.3999999999978,-175.11999999999898,-227.46999999999755,31798.8114285697,31848.79200000055,31829.98403636326,32.853374923314945,39.27078582746565,44.904819531694784,14.540220520341293,24.092460710706693
1246,"[31759.879,31763.325]","[31790.45,31793.766]","[31862.844,31866.036]","[31793.797,31796.701]","[31796.02,31799.308]","[31839.312,31842.441]","[31827.004,31829.904]","[31897.624,31901.105]","[31813.086,31816.375]","[31724.246,31727.447]","[15.256,15.316]","[25.988,26.076]","[30.614,30.695]","[16.743,16.882]",-61.57999999999811,-131.6899999999987,-203.98999999999802,31789.681071426847,31840.64470769286,31829.311321211742,31.78695676779137,38.67431516981529,44.581086131107284,16.688194265049045,25.869035046707555
1247,"[31804.682,31808.128]","[31793.766,31797.083]","[31859.653,31862.844]","[31793.797,31796.701]","[31799.308,31802.596]","[31836.183,31839.312]","[31824.104,31827.004]","[31873.258,31876.739]","[31803.216,31806.506]","[31733.851,31737.053]","[14.954,15.014]","[33.867,33.956]","[31.748,31.828]","[38.224,38.363]",31.380000000001022,-99.18999999999869,-9.68999999999869,31793.602499998276,31836.2418461544,31829.548016161236,47.871627637292775,45.78971010519425,47.697869155345494,43.996978149698975,31.054219987491326
1248,"[31770.218,31773.664]","[31793.766,31797.083]","[31853.27,31856.461]","[31793.797,31796.701]","[31792.732,31796.02]","[31829.925,31833.054]","[31824.104,31827.004]","[31841.931,31845.412]","[31793.347,31796.637]","[31743.456,31746.658]","[14.712,14.772]","[35.284,35.372]","[32.881,32.962]","[40.026,40.165]",-3.2299999999995634,-163.70999999999913,2.820000000003347,31787.930714283986,31829.537261539015,31829.10886868649,39.209916442504074,41.671866047578725,45.60829593176731,27.478809383009857,32.33848606716875
1249,"[31746.093,31749.54]","[31783.818,31787.134]","[31846.887,31850.078]","[31793.797,31796.701]","[31779.579,31782.867]","[31823.666,31826.796]","[31824.104,31827.004]","[31834.969,31838.45]","[31783.478,31786.768]","[31733.851,31737.053]","[14.954,15.014]","[28.378,28.467]","[31.424,31.505]","[22.287,22.426]",-70.27999999999885,-136.77999999999884,26.55000000000291,31775.914285712555,31821.348707692865,31828.15235151477,33.640715191405825,38.77167835952085,44.07216802904523,14.590942293647863,28.584005737616955
1250,"[31732.308,31735.754]","[31773.869,31777.185]","[31840.503,31843.695]","[31793.797,31796.701]","[31769.714,31773.002]","[31817.408,31820.537]","[31821.203,31824.104]","[31841.931,31845.412]","[31780.188,31783.478]","[31721.044,31724.246]","[15.437,15.497]","[20.056,20.144]","[27.62,27.701]","[4.825,4.964]",-73.54999999999927,-157.08000000000175,50.0,31762.88785714112,31812.49793846209,31826.90887070669,30.781913681830297,37.231427191372816,43.24402903700997,3.3150660318019654,24.057470209256746
1251,"[31701.291,31704.737]","[31753.971,31757.288]","[31830.929,31834.12]","[31793.797,31796.701]","[31749.985,31753.273]","[31808.02,31811.15]","[31818.303,31821.203]","[31848.893,31852.373]","[31773.609,31776.898]","[31695.429,31698.631]","[16.645,16.706]","[18.108,18.197]","[24.464,24.544]","[5.379,5.518]",-126.85999999999693,-213.64999999999782,6.7300000000032005,31745.048214283976,31801.84126153902,31825.06008888851,25.323628379023965,34.10720501862878,41.52317874866139,14.292844219851673,19.271864980485997
1252,"[31749.54,31752.986]","[31750.655,31753.971]","[31824.546,31827.737]","[31793.797,31796.701]","[31749.985,31753.273]","[31804.891,31808.02]","[31818.303,31821.203]","[31838.45,31841.931]","[31767.029,31770.319]","[31695.429,31698.631]","[17.37,17.431]","[26.607,26.696]","[25.192,25.273]","[29.493,29.632]",-18.380000000001022,-175.90000000000148,35.18000000000029,31743.554285712544,31795.477353846713,31824.155147474365,44.18436085618577,42.470411929123976,45.14070238665765,43.776904360845634,23.44853410055804
1253,"[31725.415,31728.862]","[31747.339,31750.655]","[31818.163,31821.354]","[31793.797,31796.701]","[31743.408,31746.697]","[31798.633,31801.762]","[31815.403,31818.303]","[31828.008,31831.489]","[31757.16,31760.45]","[31685.824,31689.026]","[18.035,18.095]","[27.758,27.847]","[26.001,26.082]","[31.157,31.295]",-36.77000000000044,-139.27000000000044,17.530000000002474,31736.74928571254,31787.818523077487,31822.765698989522,38.3185932663884,39.694459212855634,43.71540898646715,28.885145673466887,25.190955730332018
1254,"[31673.719,31677.166]","[31727.441,31730.758]","[31808.588,31811.779]","[31793.797,31796.701]","[31726.967,31730.256]","[31789.245,31792.375]","[31812.503,31815.403]","[31814.084,31817.565]","[31744.001,31747.291]","[31673.017,31676.218]","[19.546,19.606]","[21.649,21.738]","[24.544,24.625]","[15.773,15.912]",-130.13000000000102,-230.86999999999898,-50.77999999999884,31718.769999998247,31776.745907692864,31820.37370909053,28.73825260898693,34.54065625758162,40.895846990183,9.398863179651574,20.248367877468105
1255,"[31656.488,31659.934]","[31710.86,31714.176]","[31799.013,31802.205]","[31793.797,31796.701]","[31710.526,31713.815]","[31776.729,31779.858]","[31809.602,31812.503]","[31817.565,31821.046]","[31730.842,31734.132]","[31647.402,31650.604]","[21.177,21.237]","[17.4,17.488]","[22.197,22.278]","[7.874,8.013]",-115.11000000000057,-270.1899999999987,-35.52999999999884,31700.72071428396,31764.932123077484,31817.614577777404,25.81261184031456,32.786309558166124,39.88183737315986,8.989284978364319,17.607007248233028
1256,"[31646.148,31649.595]","[31697.595,31700.911]","[31789.438,31792.63]","[31793.797,31796.701]","[31694.085,31697.373]","[31767.341,31770.47]","[31806.702,31809.602]","[31817.565,31821.046]","[31720.973,31724.263]","[31624.989,31628.191]","[22.446,22.506]","[13.327,13.416]","[19.203,19.284]","[1.638,1.776]",-97.87000000000263,-236.2400000000016,-56.08000000000175,31684.63249999824,31753.288153846715,31814.690624242045,24.45126208032217,31.978773806904158,39.41704722807424,4.559035648052025,16.173877727433627
1257,"[31642.702,31646.148]","[31684.33,31687.646]","[31779.864,31783.055]","[31790.892,31793.797]","[31680.932,31684.221]","[31757.953,31761.083]","[31803.802,31806.702]","[31793.2,31796.68]","[31704.524,31707.814]","[31615.384,31618.586]","[23.835,23.896]","[11.822,11.911]","[16.775,16.856]","[1.915,2.053]",-88.54999999999926,-202.20999999999916,-115.95999999999913,31670.84964285538,31742.004923077486,31811.682799999624,23.62374629698741,31.51015807124654,39.153508560696395,7.744758224899651,16.806690897876155
1258,"[31632.363,31635.809]","[31674.381,31677.697]","[31773.481,31776.672]","[31790.892,31793.797]","[31667.78,31671.068]","[31748.566,31751.695]","[31800.901,31803.802]","[31775.796,31779.276]","[31691.365,31694.655]","[31605.779,31608.98]","[25.285,25.346]","[10.76,10.848]","[14.752,14.832]","[2.746,2.885]",-69.31000000000131,-203.7599999999984,-56.919999999998254,31657.59928571252,31730.534646154414,31808.488002019825,21.678008067323248,30.434872315890196,38.5589729018912,7.993948562783133,15.906848661152074
1259,"[31625.47,31628.917]","[31657.8,31661.116]","[31763.906,31767.098]","[31790.892,31793.797]","[31657.915,31661.203]","[31739.178,31742.308]","[31795.101,31798.001]","[31761.872,31765.353]","[31678.206,31681.496]","[31592.971,31596.173]","[26.192,26.252]","[10.14,10.228]","[13.214,13.295]","[3.994,4.132]",-123.11000000000057,-259.3300000000017,5.040000000000873,31645.18928571252,31719.18824615441,31805.173903029918,20.423130899568328,29.7464436729472,38.18285754716158,8.313524333792584,10.840651514430217
1260,"[31611.685,31615.131]","[31641.219,31644.535]","[31751.14,31754.331]","[31790.892,31793.797]","[31648.05,31651.339]","[31729.791,31732.92]","[31792.201,31795.101]","[31751.43,31754.911]","[31668.337,31671.627]","[31580.164,31583.366]","[26.615,26.675]","[7.838,7.926]","[11.433,11.514]","[0.667,0.806]",-111.47000000000116,-311.04999999999933,-47.15000000000146,31634.118571426803,31707.69901538518,31801.6141858582,18.075154071750095,28.434340814853762,37.46966381535656,3.2990375041494304,7.185493204527723
1261,"[31463.491,31466.937]","[31611.372,31614.689]","[31731.99,31735.182]","[31790.892,31793.797]","[31602.015,31605.304]","[31707.887,31711.016]","[31786.4,31789.3]","[31789.719,31793.2]","[31642.019,31645.309]","[31496.917,31500.119]","[28.669,28.729]","[5.27,5.359]",,"[-3.074,-2.936]",-211.58000000000172,-454.9800000000032,-148.79000000000087,31589.51392856965,31685.623784615957,31795.062793939014,6.712541484614973,17.87852868902167,30.238324982990562,0.003381234149923682,5.843281498027487
1262,"[31473.83,31477.276]","[31584.842,31588.159]","[31716.033,31719.224]","[31787.988,31790.892]","[31569.133,31572.422]","[31692.241,31695.37]","[31780.6,31783.5]","[31772.315,31775.796]","[31615.701,31618.991]","[31455.294,31458.495]","[31.146,31.207]","[13.15,13.239]","[10.624,10.705]","[18.129,18.268]",-183.58000000000172,-416.70000000000067,-151.5699999999997,31554.74821428393,31665.650800000567,31788.724060605688,10.806257031726437,19.853352009312673,31.08274040391593,26.378114564602853,8.327400010347278
1263,"[31518.633,31522.079]","[31568.261,31571.577]","[31700.075,31703.266]","[31787.988,31790.892]","[31555.981,31559.269]","[31676.595,31679.724]","[31774.799,31777.699]","[31744.468,31747.949]","[31595.963,31599.253]","[31445.688,31448.89]","[31.75,31.811]","[24.66,24.748]","[15.318,15.399]","[43.352,43.491]",-128.4399999999987,-362.5099999999984,-143.4300000000003,31538.17392856965,31650.539969231337,31783.34674747437,29.681784244284163,29.306859315115446,35.25151013750259,42.02596524824678,13.679818524660812
1264,"[31508.293,31511.74]","[31548.363,31551.68]","[31687.309,31690.5]","[31785.083,31787.988]","[31542.828,31546.116]","[31664.078,31667.207]","[31768.999,31771.899]","[31723.583,31727.064]","[31579.514,31582.804]","[31429.679,31432.881]","[32.234,32.294]","[31.211,31.3]","[20.579,20.66]","[52.36,52.499]",-134.38000000000102,-314.9099999999998,-88.92000000000189,31523.511785712497,31635.72147692364,31777.784410100634,28.044403946662182,28.464764194655622,34.74726543604205,44.365092073658545,18.911294788769226
1265,"[31501.401,31504.847]","[31528.466,31531.782]","[31677.734,31680.925]","[31782.179,31785.083]","[31532.963,31536.251]","[31651.561,31654.69]","[31763.198,31766.098]","[31706.179,31709.66]","[31563.066,31566.355]","[31420.074,31423.276]","[32.838,32.898]","[35.372,35.461]","[25.516,25.597]","[54.993,55.132]",-131.8100000000013,-273.3100000000013,-229.90000000000146,31511.661428569634,31621.260400000567,31772.08103636325,26.729728070147573,27.81691671526412,34.36614590690136,41.81905524419475,23.743452886113744
1266,"[31577.221,31580.667]","[31521.833,31525.15]","[31668.159,31671.351]","[31782.179,31785.083]","[31546.116,31549.404]","[31645.303,31648.432]","[31760.298,31763.198]","[31688.775,31692.256]","[31556.486,31559.776]","[31423.276,31426.477]","[31.69,31.75]","[46.882,46.97]","[32.638,32.719]","[75.366,75.504]",-46.669999999998254,-195.4300000000003,-97.97999999999956,31524.168571426766,31613.686430769805,31767.99610707032,52.91634178485248,42.04378145831641,41.038069843129726,70.06531569251408,32.5651373659311
1267,"[31566.882,31570.328]","[31515.201,31518.517]","[31658.584,31661.776]","[31782.179,31785.083]","[31549.404,31552.692]","[31639.044,31642.174]","[31757.398,31760.298]","[31667.89,31671.371]","[31546.617,31549.907]","[31426.477,31429.679]","[30.663,30.723]","[53.433,53.522]","[39.598,39.679]","[81.048,81.186]",-45.069999999999716,-247.2700000000004,-162.36999999999898,31535.684999998197,31605.896092308267,31763.718371716797,50.0153480024896,40.855754519497154,40.457682009513775,66.50477306983747,41.594528161029395
1268,"[31553.096,31556.543]","[31528.466,31531.782]","[31649.01,31652.201]","[31779.274,31782.179]","[31549.404,31552.692]","[31632.786,31635.915]","[31751.597,31754.497]","[31647.005,31650.486]","[31540.037,31543.327]","[31432.881,31436.083]","[29.757,29.817]","[55.912,56.001]","[45.021,45.101]","[77.583,77.722]",88.09000000000015,-253.36000000000058,-172.25,31544.58607142676,31597.56658461596,31759.135438383462,45.27954404415014,38.94704000448919,39.530217242237406,60.844079718639506,50.28605651595648
1269,"[31584.114,31587.56]","[31545.047,31548.363]","[31639.435,31642.627]","[31779.274,31782.179]","[31559.269,31562.557]","[31629.657,31632.786]","[31748.697,31751.597]","[31633.082,31636.563]","[31536.748,31540.037]","[31439.285,31442.486]","[28.306,28.367]","[65.651,65.74]","[51.9,51.981]","[93.243,93.382]",112.75,-243.11999999999898,-110.68000000000029,31558.788571426747,31592.615876923654,31755.26310302993,55.40965090881075,44.593054603919256,42.290348700667344,72.16211689834172,56.826628277919156
1270,"[31580.667,31584.114]","[31554.996,31558.312]","[31633.052,31636.244]","[31776.369,31779.274]","[31565.845,31569.133]","[31626.528,31629.657]","[31745.797,31748.697]","[31619.159,31622.64]","[31533.458,31536.748]","[31445.688,31448.89]","[26.917,26.977]","[72.911,73.0]","[58.941,59.022]","[100.866,101.004]",62.959999999999134,-185.15000000000146,-153.38999999999942,31568.151785712456,31588.16323076981,31751.348127272362,54.250488241029814,44.164513530084776,42.09749579099663,84.0223330957464,62.82610939899054
1271,"[31563.435,31566.882]","[31561.628,31564.945]","[31623.477,31626.669]","[31776.369,31779.274]","[31565.845,31569.133]","[31620.269,31623.398]","[31742.896,31745.797]","[31619.159,31622.64]","[31543.327,31546.617]","[31468.101,31471.303]","[25.829,25.89]","[70.609,70.698]","[62.826,62.907]","[86.175,86.314]",56.61999999999898,-196.71000000000282,-132.6800000000003,31571.00642856959,31582.96950769288,31747.123339393573,47.940494138782256,41.863417714790465,41.072767948885264,80.40791100123495,67.97508353150145
1272,"[31566.882,31570.328]","[31571.577,31574.893]","[31613.903,31617.094]","[31773.465,31776.369]","[31565.845,31569.133]","[31617.14,31620.269]","[31737.096,31739.996]","[31612.197,31615.678]","[31553.196,31556.486]","[31493.715,31496.917]","[25.225,25.285]","[68.838,68.927]","[64.849,64.93]","[76.752,76.89]",67.96000000000275,-236.7299999999996,-134.7699999999968,31572.68642856959,31578.641815385185,31742.993155555185,49.347000888477545,42.51346663350154,41.3690414312329,68.4616483359522,71.78116825889536
1273,"[31587.56,31591.006]","[31571.577,31574.893]","[31607.519,31610.711]","[31770.56,31773.465]","[31572.422,31575.71]","[31614.011,31617.14]","[31734.196,31737.096]","[31619.159,31622.64]","[31559.776,31563.066]","[31500.119,31503.321]","[24.198,24.258]","[72.468,72.557]","[67.358,67.439]","[82.572,82.711]",7.789999999997235,-184.41000000000352,-183.7300000000032,31576.546785712442,31576.460215385185,31739.258797979423,56.93716669084834,46.08859308084836,42.99496089874248,79.74334750432756,73.1637442320116
1274,"[31580.667,31584.114]","[31574.893,31578.21]","[31601.136,31604.328]","[31770.56,31773.465]","[31572.422,31575.71]","[31614.011,31617.14]","[31731.295,31734.196]","[31615.678,31619.159]","[31566.355,31569.645]","[31519.33,31522.532]","[23.292,23.352]","[72.468,72.557]","[69.058,69.139]","[79.385,79.523]",13.409999999999854,-163.58000000000175,-230.2400000000016,31578.87642856958,31574.460646154417,31735.461357575387,54.28372600064181,45.25398409126418,42.65939139321667,75.79908675798968,74.49150333031905
1275,"[31577.221,31580.667]","[31578.21,31581.526]","[31594.753,31597.945]","[31767.656,31770.56]","[31575.71,31578.998]","[31610.882,31614.011]","[31728.395,31731.295]","[31594.793,31598.274]","[31576.224,31579.514]","[31554.55,31557.752]","[22.325,22.385]","[67.599,67.688]","[68.572,68.653]","[65.526,65.665]",27.080000000001746,-152.72999999999956,-194.5200000000004,31579.91964285529,31572.715938462115,31731.645830302656,52.39466222491965,44.68486466294362,42.43657177584871,69.82590158109733,75.77462073924161
1276,"[31528.972,31532.418]","[31571.577,31574.893]","[31588.37,31591.562]","[31764.751,31767.656]","[31562.557,31565.845]","[31604.623,31607.753]","[31725.495,31728.395]","[31605.236,31608.716]","[31569.645,31572.935]","[31535.339,31538.541]","[22.204,22.264]","[46.97,47.059]","[61.369,61.45]","[18.268,18.407]",-55.709999999999134,-171.97000000000114,-218.75,31567.745714283858,31567.671938462114,31726.889599999624,32.0749440071807,36.98688928534871,39.19575301244283,5.929705215418958,66.31284764168122
1277,"[31542.757,31546.204]","[31564.945,31568.261]","[31578.795,31581.987]","[31761.847,31764.751]","[31559.269,31562.557]","[31598.365,31601.494]","[31722.595,31725.495]","[31605.236,31608.716]","[31566.355,31569.645]","[31528.935,31532.137]","[22.385,22.446]","[42.278,42.367]","[55.056,55.137]","[16.882,17.021]",-40.05999999999767,-206.82999999999808,-236.04999999999927,31560.661428569565,31564.1109230775,31722.425561615786,39.2316758824728,39.84765818913044,40.39770317112927,32.962857414268626,59.01863683004153
1278,"[31460.044,31463.491]","[31548.363,31551.68]","[31569.221,31572.412]","[31758.942,31761.847]","[31532.963,31536.251]","[31588.977,31592.107]","[31716.794,31719.694]","[31633.082,31636.563]","[31556.486,31559.776]","[31484.11,31487.312]","[23.352,23.412]","[31.565,31.654]","[47.206,47.287]","[0.252,0.39]",-104.04999999999927,-263.9900000000016,-289.4099999999998,31534.750357140987,31554.95323076981,31716.388610100625,21.482572307165462,30.10456379308269,35.599253001510064,9.970900884850982,48.95620681341525
1279,"[31449.705,31453.151]","[31531.782,31535.098]","[31559.646,31562.838]","[31756.037,31758.942]","[31513.234,31516.522]","[31576.461,31579.59]","[31710.994,31713.894]","[31640.044,31643.525]","[31543.327,31546.617]","[31448.89,31452.092]","[24.258,24.319]","[22.358,22.446]","[38.951,39.031]","[-10.835,-10.697]",-117.61000000000057,-224.20999999999916,-330.9799999999996,31510.012857140988,31545.825507692887,31710.206725252145,20.112149989970227,29.129374464315017,35.05394763885397,4.0041129861504565,39.74798747772929
1280,"[31587.56,31591.006]","[31531.782,31535.098]","[31556.454,31559.646]","[31756.037,31758.942]","[31532.963,31536.251]","[31579.59,31582.719]","[31708.093,31710.994]","[31640.044,31643.525]","[31546.617,31549.907]","[31448.89,31452.092]","[22.929,22.989]","[41.57,41.658]","[39.841,39.922]","[45.015,45.154]",-0.4399999999986903,-69.7400000000016,-179.45000000000073,31523.375714283844,31547.818430769803,31706.803705050126,60.464800108049786,51.82725454787869,46.46355187771668,80.00675067506725,39.78561650212068
1281,"[31594.453,31597.899]","[31535.098,31538.415]","[31556.454,31559.646]","[31753.133,31756.037]","[31546.116,31549.404]","[31579.59,31582.719]","[31705.193,31708.093]","[31647.005,31650.486]","[31546.617,31549.907]","[31448.89,31452.092]","[21.781,21.842]","[55.116,55.204]","[44.94,45.021]","[75.643,75.781]",11.599999999998545,-54.11000000000058,-191.78000000000247,31538.511785712413,31550.56670769288,31703.577537373363,61.669322036635855,52.68430899846507,46.967561077468474,82.38118893856512,40.72591681363145
1282,"[31594.453,31597.899]","[31535.098,31538.415]","[31553.263,31556.454]","[31750.228,31753.133]","[31559.269,31562.557]","[31579.59,31582.719]","[31705.193,31708.093]","[31653.967,31657.448]","[31549.907,31553.196]","[31445.688,31448.89]","[20.512,20.573]","[64.412,64.5]","[51.414,51.495]","[90.472,90.61]",16.040000000000873,-48.13999999999942,-193.77999999999886,31553.536071426694,31553.574553846727,31700.41431313093,61.909019926237725,52.84184594348466,47.05707905436175,83.04906993431648,42.61494086409133
1283,"[31622.024,31625.47]","[31548.363,31551.68]","[31553.263,31556.454]","[31750.228,31753.133]","[31575.71,31578.998]","[31582.719,31585.848]","[31702.293,31705.193]","[31664.41,31667.89]","[31553.196,31556.486]","[31445.688,31448.89]","[19.606,19.666]","[75.39,75.479]","[59.427,59.508]","[107.379,107.518]",91.09999999999854,-11.560000000001311,-123.92000000000186,31574.502499998114,31558.735138462114,31697.81143636325,67.20866825178913,56.26322790967146,48.992069429404104,97.43334989236551,55.68689010365512
1284,"[31649.595,31653.041]","[31564.945,31568.261]","[31553.263,31556.454]","[31747.324,31750.228]","[31592.151,31595.439]","[31588.977,31592.107]","[31702.293,31705.193]","[31685.294,31688.775]","[31559.776,31563.066]","[31436.083,31439.285]","[19.183,19.243]","[83.624,83.712]","[67.52,67.601]","[115.833,115.972]",108.85999999999693,25.139999999999414,-115.53000000000247,31599.755357140966,31566.25129230826,31695.836793939015,72.51873311581424,59.93329404629478,51.14827967049329,99.99516183656584,65.26293359255472
1285,"[31642.702,31646.148]","[31591.475,31594.791]","[31556.454,31559.646]","[31747.324,31750.228]","[31605.304,31608.592]","[31592.107,31595.236]","[31699.393,31702.293]","[31699.218,31702.698]","[31566.355,31569.645]","[31432.881,31436.083]","[19.062,19.123]","[85.217,85.306]","[73.428,73.509]","[108.904,109.042]",181.03000000000247,28.51000000000204,-55.43999999999868,31618.90535714096,31573.008553846725,31693.70829090871,68.6025357518922,58.363792973817176,50.493976887546886,88.60918253079656,76.4969738276898
1286,"[31625.47,31628.917]","[31614.689,31618.005]","[31562.838,31566.029]","[31747.324,31750.228]","[31611.88,31615.168]","[31595.236,31598.365]","[31699.393,31702.293]","[31709.66,31713.141]","[31576.224,31579.514]","[31442.486,31445.688]","[18.639,18.7]","[83.801,83.889]","[76.908,76.989]","[97.678,97.817]",174.27999999999886,161.65000000000146,-93.34999999999854,31627.3599999981,31578.376553846723,31691.252587878414,61.04759899868639,55.344382134021046,49.23879913946343,81.03023516237468,87.5007055671504
1287,"[31597.899,31601.346]","[31618.005,31621.321]","[31566.029,31569.221]","[31744.419,31747.324]","[31608.592,31611.88]","[31595.236,31598.365]","[31696.492,31699.393]","[31713.141,31716.622]","[31582.804,31586.094]","[31448.89,31452.092]","[17.612,17.673]","[78.4,78.489]","[77.394,77.475]","[80.493,80.632]",10.930000000000293,124.77000000000044,-131.11000000000058,31622.652857140958,31581.11255384672,31688.26074343397,50.17317785984358,50.655626665867494,47.22958680742061,68.60022396416639,85.87120175130744
1288,"[31635.809,31639.256]","[31624.637,31627.954]","[31572.412,31575.604]","[31744.419,31747.324]","[31615.168,31618.456]","[31598.365,31601.494]","[31696.492,31699.393]","[31706.179,31709.66]","[31599.253,31602.542]","[31490.514,31493.715]","[16.645,16.706]","[80.791,80.879]","[78.527,78.608]","[85.344,85.483]",42.95000000000073,117.27999999999884,-110.4900000000016,31627.31785714094,31586.46849230826,31686.076385858203,61.69522755026744,56.33457992844966,50.21275625850409,85.67606218572693,86.3418979294734
1289,"[31656.488,31659.934]","[31631.27,31634.586]","[31578.795,31581.987]","[31744.419,31747.324]","[31625.033,31628.321]","[31604.623,31607.753]","[31693.592,31696.492]","[31667.89,31671.371]","[31618.991,31622.281]","[31570.559,31573.761]","[16.162,16.222]","[82.65,82.738]","[79.903,79.984]","[88.116,88.254]",60.61999999999898,146.86000000000058,-36.5099999999984,31635.16892856951,31592.91587692365,31684.291949494567,66.22635875496152,58.83345523855138,51.593321916182525,94.38238552437302,87.96094301376719
1290,"[31587.56,31591.006]","[31627.954,31631.27]","[31581.987,31585.179]","[31744.419,31747.324]","[31615.168,31618.456]","[31601.494,31604.623]","[31693.592,31696.492]","[31667.89,31671.371]","[31618.991,31622.281]","[31573.761,31576.962]","[15.135,15.195]","[58.834,58.923]","[72.862,72.942]","[30.741,30.879]",-31.979999999999567,88.27000000000044,-112.31999999999971,31624.21999999808,31593.79292307749,31681.184088888494,44.14257562739235,48.22306972440254,46.81886403705862,11.342644739806087,75.66227084911584
1291,"[31615.131,31618.577]","[31621.321,31624.637]","[31581.987,31585.179]","[31741.515,31744.419]","[31615.168,31618.456]","[31601.494,31604.623]","[31690.692,31693.592]","[31667.89,31671.371]","[31622.281,31625.571]","[31576.962,31580.164]","[14.591,14.651]","[55.116,55.204]","[66.953,67.034]","[31.295,31.434]",-36.0,35.80999999999767,-138.8100000000013,31620.948214283784,31596.409138462113,31678.621719191535,51.73044618000087,51.937756469186596,48.76254213705217,47.59768740031912,68.17691735822346
1292,"[31597.899,31601.346]","[31618.005,31621.321]","[31581.987,31585.179]","[31738.61,31741.515]","[31611.88,31615.168]","[31601.494,31604.623]","[31687.792,31690.692]","[31667.89,31671.371]","[31622.281,31625.571]","[31576.962,31580.164]","[14.047,14.108]","[46.793,46.882]","[60.236,60.317]","[19.931,20.07]",-44.540000000000866,29.040000000000877,-193.29999999999927,31614.61214285521,31597.576707692882,31675.739391918807,46.66670966833373,49.365908697355394,47.55530449301049,30.253189792665744,59.840346967061905
1293,"[31597.899,31601.346]","[31611.372,31614.689]","[31585.179,31588.37]","[31738.61,31741.515]","[31608.592,31611.88]","[31601.494,31604.623]","[31687.792,31690.692]","[31667.89,31671.371]","[31618.991,31622.281]","[31573.761,31576.962]","[13.987,14.047]","[41.393,41.481]","[54.004,54.085]","[16.328,16.466]",-27.18000000000029,46.38000000000102,-229.65000000000146,31609.976785712344,31598.68876923134,31672.90491515113,46.8246597398621,49.434981048125756,47.589542715785065,30.69178628389251,52.64913998442158
1294,"[31594.453,31597.899]","[31611.372,31614.689]","[31585.179,31588.37]","[31735.706,31738.61]","[31605.304,31608.592]","[31601.494,31604.623]","[31684.891,31687.792]","[31657.448,31660.929]","[31615.701,31618.991]","[31570.559,31573.761]","[13.926,13.987]","[37.763,37.851]","[48.582,48.663]","[16.051,16.189]",-2.1899999999986903,9.830000000001746,-227.52999999999886,31605.622142855194,31599.445815385192,31670.061632322853,45.803582609361584,48.977782021703995,47.387050127853136,27.94059011164529,46.840620862632846
1295,"[31584.114,31587.56]","[31604.74,31608.056]","[31585.179,31588.37]","[31732.801,31735.706]","[31598.727,31602.015]","[31601.494,31604.623]","[31681.991,31684.891]","[31653.967,31657.448]","[31609.122,31612.412]","[31564.155,31567.357]","[13.806,13.866]","[30.857,30.946]","[42.673,42.754]","[7.32,7.458]",-53.34000000000015,0.9799999999995634,-250.13000000000102,31598.320714283764,31599.241846154422,31667.022315151135,41.08974225109813,46.90316506005117,46.48226679420723,17.275783537577063,37.06915248432573
1296,"[31611.685,31615.131]","[31598.107,31601.424]","[31588.37,31591.562]","[31729.896,31732.801]","[31602.015,31605.304]","[31601.494,31604.623]","[31681.991,31684.891]","[31650.486,31653.967]","[31609.122,31612.412]","[31564.155,31567.357]","[14.712,14.772]","[41.658,41.747]","[42.35,42.431]","[40.442,40.58]",-43.70000000000073,46.540000000000866,-229.29999999999927,31600.05428571233,31601.228707692884,31664.60392929255,54.37153448963571,52.11825162915093,48.88275677883347,63.34893714987218,32.635802716539885
1297,"[31546.204,31549.65]","[31591.475,31594.791]","[31585.179,31588.37]","[31726.992,31729.896]","[31588.863,31592.151]","[31598.365,31601.494]","[31679.091,31681.991]","[31660.929,31664.41]","[31602.542,31605.832]","[31544.944,31548.146]","[15.558,15.618]","[31.831,31.919]","[38.87,38.951]","[17.852,17.991]",-43.80999999999767,-23.5,-296.489999999998,31586.686071426608,31597.945446154423,31660.898866666284,33.31052702203893,41.68130640801904,44.06314839186965,12.201672933774304,32.75852102996392
1298,"[31580.667,31584.114]","[31588.159,31591.475]","[31585.179,31588.37]","[31724.087,31726.992]","[31585.574,31588.863]","[31595.236,31598.365]","[31676.191,31679.091]","[31650.486,31653.967]","[31595.963,31599.253]","[31541.742,31544.944]","[16.343,16.404]","[34.133,34.221]","[37.251,37.332]","[27.83,27.969]",-35.369999999998974,-7.349999999998545,-288.2099999999991,31583.527499998032,31597.394492308267,31657.94530100972,46.2686328953203,47.61842242712135,46.897658272744216,38.73839306269593,31.49290755316061
