,open time,close,volumn,SMA 7,SMA 25,SMA 99,EMA 7,EMA 25,EMA 99,bband upper,bband middle,bband lower,ADX 14,K,D,J,MOM 7,MOM 25,MOM 99,WMA 7,WMA 25,WMA 99,RSI 6,RSI 12,RSI 24,STCK 10,STCD 7,LWR 14,AD,CCI 14
1134,2022-05-31 17:30:00,"[31950.442,32300.96]","[7.434,425.438]","[31856.241,32191.717]","[31768.934,32095.828]","[31566.306,31869.315]","[31837.394,32170.875]","[31725.326,32045.839]","[31542.566,31844.405]","[32041.741,32391.9]","[31839.094,32171.667]","[31717.961,32044.426]","[21.104,27.14]","[22.96,31.804]","[25.58,33.666]","[7.015,20.86]","[-199.729,-66.552]","[266.496,499.027]","[435.663,811.342]","[31869.436,32206.952]","[31759.011,32082.965]","[31575.185,31878.864]","[43.068,52.157]","[46.259,54.042]","[53.43,59.661]","[20.0,30.0]","[23.159,31.817]","[-80.0,-70.0]","[7645.722,8518.325]","[-89.962,-16.228]"
1135,2022-05-31 17:35:00,"[31950.442,32300.96]","[7.434,425.438]","[31856.241,32191.717]","[31768.934,32095.828]","[31566.306,31869.315]","[31837.394,32170.875]","[31725.326,32045.839]","[31542.566,31844.405]","[32041.741,32391.9]","[31839.094,32171.667]","[31717.961,32044.426]","[21.104,27.14]","[22.96,31.804]","[25.58,33.666]","[7.015,20.86]","[-199.729,-66.552]","[266.496,499.027]","[59.984,435.663]","[31869.436,32206.952]","[31759.011,32082.965]","[31575.185,31878.864]","[33.979,43.068]","[46.259,54.042]","[47.199,53.43]","[10.0,20.0]","[23.159,31.817]","[-90.0,-80.0]","[7645.722,8518.325]","[-89.962,-16.228]"
1136,2022-05-31 17:40:00,"[31950.442,32300.96]","[7.434,425.438]","[31856.241,32191.717]","[31768.934,32095.828]","[31566.306,31869.315]","[31837.394,32170.875]","[31725.326,32045.839]","[31542.566,31844.405]","[32041.741,32391.9]","[31839.094,32171.667]","[31717.961,32044.426]","[21.104,27.14]","[22.96,31.804]","[25.58,33.666]","[7.015,20.86]","[-332.906,-199.729]","[266.496,499.027]","[59.984,435.663]","[31869.436,32206.952]","[31759.011,32082.965]","[31575.185,31878.864]","[33.979,43.068]","[46.259,54.042]","[47.199,53.43]","[20.0,30.0]","[14.501,23.159]","[-90.0,-80.0]","[7645.722,8518.325]","[-89.962,-16.228]"
1137,2022-05-31 17:45:00,"[31950.442,32300.96]","[7.434,425.438]","[31856.241,32191.717]","[31768.934,32095.828]","[31566.306,31869.315]","[31837.394,32170.875]","[31725.326,32045.839]","[31542.566,31844.405]","[32041.741,32391.9]","[31839.094,32171.667]","[31717.961,32044.426]","[21.104,27.14]","[22.96,31.804]","[25.58,33.666]","[20.86,34.704]","[-199.729,-66.552]","[33.965,266.496]","[59.984,435.663]","[31869.436,32206.952]","[31759.011,32082.965]","[31575.185,31878.864]","[43.068,52.157]","[46.259,54.042]","[47.199,53.43]","[30.0,40.0]","[14.501,23.159]","[-80.0,-70.0]","[7645.722,8518.325]","[-89.962,-16.228]"
1138,2022-05-31 17:50:00,"[31950.442,32300.96]","[7.434,425.438]","[31856.241,32191.717]","[31768.934,32095.828]","[31566.306,31869.315]","[31837.394,32170.875]","[31725.326,32045.839]","[31542.566,31844.405]","[32041.741,32391.9]","[31839.094,32171.667]","[31717.961,32044.426]","[15.068,21.104]","[31.804,40.649]","[25.58,33.666]","[34.704,48.549]","[66.625,199.802]","[33.965,266.496]","[435.663,811.342]","[31869.436,32206.952]","[31759.011,32082.965]","[31575.185,31878.864]","[52.157,61.246]","[46.259,54.042]","[53.43,59.661]","[50.0,60.0]","[23.159,31.817]","[-70.0,-60.0]","[7645.722,8518.325]","[-89.962,-16.228]"
1139,2022-05-31 17:55:00,"[31950.442,32300.96]","[7.434,425.438]","[31856.241,32191.717]","[31768.934,32095.828]","[31566.306,31869.315]","[31837.394,32170.875]","[31725.326,32045.839]","[31542.566,31844.405]","[32041.741,32391.9]","[31839.094,32171.667]","[31717.961,32044.426]","[15.068,21.104]","[49.494,58.338]","[33.666,41.751]","[76.239,90.084]","[66.625,199.802]","[-198.566,33.965]","[435.663,811.342]","[31869.436,32206.952]","[31759.011,32082.965]","[31575.185,31878.864]","[61.246,70.335]","[54.042,61.825]","[53.43,59.661]","[70.0,80.0]","[31.817,40.474]","[-40.0,-30.0]","[7645.722,8518.325]","[-16.228,57.507]"
1140,2022-05-31 18:00:00,"[31950.442,32300.96]","[7.434,425.438]","[31856.241,32191.717]","[31768.934,32095.828]","[31566.306,31869.315]","[31837.394,32170.875]","[31725.326,32045.839]","[31542.566,31844.405]","[32041.741,32391.9]","[31839.094,32171.667]","[31717.961,32044.426]","[15.068,21.104]","[58.338,67.183]","[41.751,49.836]","[90.084,103.928]","[66.625,199.802]","[33.965,266.496]","[435.663,811.342]","[31869.436,32206.952]","[31759.011,32082.965]","[31575.185,31878.864]","[61.246,70.335]","[54.042,61.825]","[53.43,59.661]","[80.0,90.0]","[40.474,49.132]","[-40.0,-30.0]","[7645.722,8518.325]","[57.507,131.241]"
1141,2022-05-31 18:05:00,"[31950.442,32300.96]","[7.434,425.438]","[31856.241,32191.717]","[31768.934,32095.828]","[31566.306,31869.315]","[31837.394,32170.875]","[31725.326,32045.839]","[31542.566,31844.405]","[32041.741,32391.9]","[31839.094,32171.667]","[31717.961,32044.426]","[15.068,21.104]","[67.183,76.028]","[49.836,57.921]","[103.928,117.773]","[66.625,199.802]","[-198.566,33.965]","[435.663,811.342]","[31869.436,32206.952]","[31759.011,32082.965]","[31575.185,31878.864]","[61.246,70.335]","[54.042,61.825]","[53.43,59.661]","[90.0,100.0]","[49.132,57.79]","[-20.0,-10.0]","[7645.722,8518.325]","[57.507,131.241]"
1142,2022-05-31 18:10:00,"[31950.442,32300.96]","[7.434,425.438]","[31856.241,32191.717]","[31768.934,32095.828]","[31566.306,31869.315]","[31837.394,32170.875]","[31725.326,32045.839]","[31542.566,31844.405]","[32041.741,32391.9]","[31839.094,32171.667]","[31717.961,32044.426]","[15.068,21.104]","[67.183,76.028]","[57.921,66.007]","[90.084,103.928]","[66.625,199.802]","[-198.566,33.965]","[435.663,811.342]","[31869.436,32206.952]","[31759.011,32082.965]","[31575.185,31878.864]","[52.157,61.246]","[54.042,61.825]","[53.43,59.661]","[70.0,80.0]","[57.79,66.448]","[-30.0,-20.0]","[7645.722,8518.325]","[57.507,131.241]"
1143,2022-05-31 18:15:00,"[31950.442,32300.96]","[7.434,425.438]","[31856.241,32191.717]","[31768.934,32095.828]","[31566.306,31869.315]","[31837.394,32170.875]","[31725.326,32045.839]","[31542.566,31844.405]","[32041.741,32391.9]","[31839.094,32171.667]","[31717.961,32044.426]","[15.068,21.104]","[76.028,84.872]","[66.007,74.092]","[90.084,103.928]","[66.625,199.802]","[266.496,499.027]","[435.663,811.342]","[31869.436,32206.952]","[31759.011,32082.965]","[31575.185,31878.864]","[52.157,61.246]","[54.042,61.825]","[53.43,59.661]","[80.0,90.0]","[66.448,75.105]","[-30.0,-20.0]","[7645.722,8518.325]","[57.507,131.241]"
1144,2022-05-31 18:20:00,"[31950.442,32300.96]","[7.434,425.438]","[31856.241,32191.717]","[31768.934,32095.828]","[31566.306,31869.315]","[31837.394,32170.875]","[31725.326,32045.839]","[31542.566,31844.405]","[32041.741,32391.9]","[31839.094,32171.667]","[31717.961,32044.426]","[15.068,21.104]","[67.183,76.028]","[66.007,74.092]","[76.239,90.084]","[66.625,199.802]","[33.965,266.496]","[435.663,811.342]","[31869.436,32206.952]","[31759.011,32082.965]","[31575.185,31878.864]","[43.068,52.157]","[46.259,54.042]","[53.43,59.661]","[60.0,70.0]","[75.105,83.763]","[-30.0,-20.0]","[7645.722,8518.325]","[-16.228,57.507]"
1145,2022-05-31 18:25:00,"[31950.442,32300.96]","[7.434,425.438]","[31856.241,32191.717]",,"[31566.306,31869.315]","[31837.394,32170.875]","[31725.326,32045.839]","[31542.566,31844.405]","[32041.741,32391.9]","[31839.094,32171.667]","[31717.961,32044.426]","[15.068,21.104]","[67.183,76.028]","[66.007,74.092]","[62.394,76.239]","[-66.552,66.625]","[33.965,266.496]","[435.663,811.342]","[31869.436,32206.952]","[31759.011,32082.965]","[31575.185,31878.864]","[43.068,52.157]","[46.259,54.042]","[53.43,59.661]","[50.0,60.0]","[75.105,83.763]","[-40.0,-30.0]","[7645.722,8518.325]","[-16.228,57.507]"
1146,2022-05-31 18:30:00,"[31950.442,32300.96]","[7.434,425.438]","[31856.241,32191.717]","[31768.934,32095.828]","[31566.306,31869.315]","[31837.394,32170.875]","[31725.326,32045.839]","[31542.566,31844.405]","[32041.741,32391.9]","[31839.094,32171.667]","[31717.961,32044.426]","[15.068,21.104]","[40.649,49.494]","[57.921,66.007]","[7.015,20.86]","[-199.729,-66.552]","[-198.566,33.965]","[59.984,435.663]","[31869.436,32206.952]","[31759.011,32082.965]","[31575.185,31878.864]","[24.89,33.979]","[38.476,46.259]","[47.199,53.43]","[10.0,20.0]","[66.448,75.105]","[-70.0,-60.0]","[7645.722,8518.325]","[-89.962,-16.228]"
1147,2022-05-31 18:35:00,"[31950.442,32300.96]","[7.434,425.438]","[31856.241,32191.717]","[31768.934,32095.828]","[31566.306,31869.315]","[31837.394,32170.875]","[31725.326,32045.839]",,"[32041.741,32391.9]","[31839.094,32171.667]","[31717.961,32044.426]","[15.068,21.104]","[22.96,31.804]","[49.836,57.921]","[-20.675,-6.83]","[-199.729,-66.552]","[-198.566,33.965]","[59.984,435.663]","[31869.436,32206.952]","[31759.011,32082.965]","[31575.185,31878.864]","[24.89,33.979]","[38.476,46.259]","[47.199,53.43]",,"[49.132,57.79]","[-90.0,-80.0]","[7645.722,8518.325]","[-89.962,-16.228]"
1148,2022-05-31 18:40:00,"[31599.924,31950.442]","[425.438,843.443]","[31856.241,32191.717]","[31768.934,32095.828]","[31566.306,31869.315]","[31837.394,32170.875]","[31725.326,32045.839]","[31542.566,31844.405]","[32041.741,32391.9]","[31839.094,32171.667]","[31717.961,32044.426]","[15.068,21.104]","[22.96,31.804]","[41.751,49.836]","[-20.675,-6.83]","[-332.906,-199.729]","[-431.097,-198.566]","[59.984,435.663]","[31869.436,32206.952]","[31759.011,32082.965]","[31575.185,31878.864]","[6.713,15.801]","[30.694,38.476]","[40.968,47.199]","[10.0,20.0]","[40.474,49.132]","[-90.0,-80.0]","[6773.12,7645.722]","[-237.431,-163.697]"
1149,2022-05-31 18:45:00,"[31599.924,31950.442]","[7.434,425.438]","[31856.241,32191.717]","[31768.934,32095.828]","[31566.306,31869.315]","[31837.394,32170.875]","[31725.326,32045.839]","[31542.566,31844.405]","[32041.741,32391.9]","[31839.094,32171.667]","[31717.961,32044.426]","[15.068,21.104]","[14.115,22.96]","[33.666,41.751]","[-20.675,-6.83]","[-466.083,-332.906]","[-663.628,-431.097]","[59.984,435.663]","[31869.436,32206.952]","[31759.011,32082.965]","[31575.185,31878.864]","[6.713,15.801]","[30.694,38.476]","[40.968,47.199]","[0.0,10.0]","[31.817,40.474]","[-100.0,-90.0]","[6773.12,7645.722]","[-237.431,-163.697]"
1150,2022-05-31 18:50:00,"[31599.924,31950.442]","[7.434,425.438]","[31856.241,32191.717]","[31768.934,32095.828]","[31566.306,31869.315]","[31837.394,32170.875]","[31725.326,32045.839]","[31542.566,31844.405]","[32041.741,32391.9]","[31839.094,32171.667]","[31391.496,31717.961]","[15.068,21.104]","[14.115,22.96]","[25.58,33.666]","[-20.675,-6.83]","[-466.083,-332.906]","[-663.628,-431.097]","[-315.695,59.984]","[31531.921,31869.436]","[31759.011,32082.965]","[31575.185,31878.864]","[6.713,15.801]","[22.911,30.694]","[40.968,47.199]","[0.0,10.0]","[23.159,31.817]","[-100.0,-90.0]","[6773.12,7645.722]","[-237.431,-163.697]"
1151,2022-05-31 18:55:00,"[31599.924,31950.442]","[425.438,843.443]","[31856.241,32191.717]","[31768.934,32095.828]","[31566.306,31869.315]","[31503.913,31837.394]","[31725.326,32045.839]","[31542.566,31844.405]","[32041.741,32391.9]","[31839.094,32171.667]","[31391.496,31717.961]","[21.104,27.14]","[14.115,22.96]","[17.495,25.58]","[-6.83,7.015]","[-466.083,-332.906]","[-663.628,-431.097]","[-315.695,59.984]","[31531.921,31869.436]","[31759.011,32082.965]","[31575.185,31878.864]","[6.713,15.801]","[22.911,30.694]","[34.737,40.968]","[10.0,20.0]","[14.501,23.159]","[-90.0,-80.0]","[6773.12,7645.722]","[-163.697,-89.962]"
1152,2022-05-31 19:00:00,"[31599.924,31950.442]","[7.434,425.438]","[31520.766,31856.241]","[31768.934,32095.828]","[31566.306,31869.315]","[31503.913,31837.394]","[31725.326,32045.839]","[31542.566,31844.405]","[32041.741,32391.9]","[31839.094,32171.667]","[31391.496,31717.961]","[21.104,27.14]","[14.115,22.96]","[17.495,25.58]","[-6.83,7.015]","[-466.083,-332.906]","[-663.628,-431.097]","[-315.695,59.984]","[31531.921,31869.436]","[31759.011,32082.965]","[31575.185,31878.864]","[6.713,15.801]","[22.911,30.694]","[40.968,47.199]","[10.0,20.0]","[5.843,14.501]","[-90.0,-80.0]","[7645.722,8518.325]","[-163.697,-89.962]"
1153,2022-05-31 19:05:00,"[31599.924,31950.442]","[7.434,425.438]","[31520.766,31856.241]","[31768.934,32095.828]","[31566.306,31869.315]","[31503.913,31837.394]","[31725.326,32045.839]","[31542.566,31844.405]","[32041.741,32391.9]","[31839.094,32171.667]","[31391.496,31717.961]","[21.104,27.14]","[14.115,22.96]","[17.495,25.58]","[7.015,20.86]","[-332.906,-199.729]","[-431.097,-198.566]","[-315.695,59.984]","[31531.921,31869.436]","[31759.011,32082.965]","[31575.185,31878.864]","[15.801,24.89]","[30.694,38.476]","[40.968,47.199]","[20.0,30.0]","[5.843,14.501]","[-80.0,-70.0]","[7645.722,8518.325]","[-163.697,-89.962]"
1154,2022-05-31 19:10:00,"[31599.924,31950.442]","[7.434,425.438]","[31520.766,31856.241]","[31768.934,32095.828]","[31566.306,31869.315]","[31503.913,31837.394]","[31725.326,32045.839]","[31542.566,31844.405]","[32041.741,32391.9]","[31506.522,31839.094]","[31391.496,31717.961]","[27.14,33.176]","[14.115,22.96]","[17.495,25.58]","[20.86,34.704]","[-332.906,-199.729]","[-663.628,-431.097]","[-315.695,59.984]","[31531.921,31869.436]","[31759.011,32082.965]","[31575.185,31878.864]","[15.801,24.89]","[22.911,30.694]","[40.968,47.199]","[20.0,30.0]","[14.501,23.159]","[-80.0,-70.0]","[7645.722,8518.325]","[-89.962,-16.228]"
1155,2022-05-31 19:15:00,"[31599.924,31950.442]","[7.434,425.438]","[31520.766,31856.241]","[31768.934,32095.828]","[31566.306,31869.315]","[31503.913,31837.394]","[31725.326,32045.839]","[31542.566,31844.405]","[31691.583,32041.741]","[31506.522,31839.094]","[31391.496,31717.961]","[27.14,33.176]","[22.96,31.804]","[17.495,25.58]","[20.86,34.704]","[-199.729,-66.552]","[-431.097,-198.566]","[-315.695,59.984]","[31531.921,31869.436]","[31759.011,32082.965]","[31575.185,31878.864]","[24.89,33.979]","[30.694,38.476]","[40.968,47.199]","[20.0,30.0]","[14.501,23.159]","[-80.0,-70.0]","[7645.722,8518.325]","[-89.962,-16.228]"
1156,2022-05-31 19:20:00,"[31599.924,31950.442]","[7.434,425.438]","[31520.766,31856.241]","[31768.934,32095.828]","[31566.306,31869.315]","[31503.913,31837.394]","[31725.326,32045.839]","[31542.566,31844.405]","[31691.583,32041.741]","[31506.522,31839.094]","[31391.496,31717.961]","[27.14,33.176]","[22.96,31.804]","[17.495,25.58]","[20.86,34.704]","[-199.729,-66.552]","[-431.097,-198.566]","[-315.695,59.984]","[31531.921,31869.436]","[31759.011,32082.965]","[31575.185,31878.864]","[15.801,24.89]","[30.694,38.476]","[40.968,47.199]","[20.0,30.0]","[14.501,23.159]","[-90.0,-80.0]","[7645.722,8518.325]","[-89.962,-16.228]"
1157,2022-05-31 19:25:00,"[31599.924,31950.442]","[7.434,425.438]","[31520.766,31856.241]","[31768.934,32095.828]","[31566.306,31869.315]","[31503.913,31837.394]","[31725.326,32045.839]","[31542.566,31844.405]","[31691.583,32041.741]","[31506.522,31839.094]","[31391.496,31717.961]","[27.14,33.176]","[31.804,40.649]","[25.58,33.666]","[34.704,48.549]","[-66.552,66.625]","[-431.097,-198.566]","[-315.695,59.984]","[31531.921,31869.436]","[31759.011,32082.965]","[31575.185,31878.864]","[24.89,33.979]","[30.694,38.476]","[40.968,47.199]","[20.0,30.0]","[23.159,31.817]","[-80.0,-70.0]","[7645.722,8518.325]","[-89.962,-16.228]"
1158,2022-05-31 19:30:00,"[31599.924,31950.442]","[7.434,425.438]","[31520.766,31856.241]","[31768.934,32095.828]","[31566.306,31869.315]","[31503.913,31837.394]","[31725.326,32045.839]","[31542.566,31844.405]","[31691.583,32041.741]","[31506.522,31839.094]","[31391.496,31717.961]","[27.14,33.176]","[49.494,58.338]","[33.666,41.751]","[76.239,90.084]","[66.625,199.802]","[-431.097,-198.566]","[-315.695,59.984]","[31531.921,31869.436]","[31759.011,32082.965]","[31575.185,31878.864]","[43.068,52.157]","[38.476,46.259]","[40.968,47.199]","[70.0,80.0]","[23.159,31.817]","[-70.0,-60.0]","[7645.722,8518.325]","[-89.962,-16.228]"
1159,2022-05-31 19:35:00,"[31599.924,31950.442]","[7.434,425.438]","[31520.766,31856.241]","[31768.934,32095.828]","[31566.306,31869.315]","[31503.913,31837.394]","[31725.326,32045.839]","[31542.566,31844.405]","[31691.583,32041.741]","[31506.522,31839.094]","[31391.496,31717.961]","[27.14,33.176]","[49.494,58.338]","[33.666,41.751]","[62.394,76.239]","[-66.552,66.625]","[-431.097,-198.566]","[-315.695,59.984]","[31531.921,31869.436]","[31759.011,32082.965]","[31575.185,31878.864]","[24.89,33.979]","[30.694,38.476]","[40.968,47.199]","[40.0,50.0]","[31.817,40.474]","[-80.0,-70.0]","[6773.12,7645.722]","[-89.962,-16.228]"
1160,2022-05-31 19:40:00,"[31599.924,31950.442]","[7.434,425.438]","[31520.766,31856.241]","[31768.934,32095.828]","[31566.306,31869.315]","[31503.913,31837.394]","[31725.326,32045.839]","[31542.566,31844.405]","[31691.583,32041.741]","[31506.522,31839.094]","[31391.496,31717.961]","[27.14,33.176]","[31.804,40.649]","[33.666,41.751]","[20.86,34.704]","[-199.729,-66.552]","[-431.097,-198.566]","[-315.695,59.984]","[31531.921,31869.436]","[31759.011,32082.965]","[31575.185,31878.864]","[24.89,33.979]","[22.911,30.694]","[34.737,40.968]","[10.0,20.0]","[31.817,40.474]","[-100.0,-90.0]","[6773.12,7645.722]","[-163.697,-89.962]"
1161,2022-05-31 19:45:00,"[31599.924,31950.442]","[7.434,425.438]","[31520.766,31856.241]","[31768.934,32095.828]","[31566.306,31869.315]","[31503.913,31837.394]","[31725.326,32045.839]","[31542.566,31844.405]","[31691.583,32041.741]","[31506.522,31839.094]","[31391.496,31717.961]","[27.14,33.176]","[31.804,40.649]","[33.666,41.751]","[20.86,34.704]","[-66.552,66.625]","[-431.097,-198.566]","[-315.695,59.984]","[31531.921,31869.436]","[31759.011,32082.965]","[31575.185,31878.864]","[33.979,43.068]","[30.694,38.476]","[40.968,47.199]","[20.0,30.0]","[31.817,40.474]","[-90.0,-80.0]","[6773.12,7645.722]","[-163.697,-89.962]"
1162,2022-05-31 19:50:00,"[31599.924,31950.442]","[7.434,425.438]","[31520.766,31856.241]","[31768.934,32095.828]","[31566.306,31869.315]","[31503.913,31837.394]","[31725.326,32045.839]","[31542.566,31844.405]","[31691.583,32041.741]","[31506.522,31839.094]","[31391.496,31717.961]","[27.14,33.176]","[22.96,31.804]","[25.58,33.666]","[-6.83,7.015]","[-199.729,-66.552]","[-431.097,-198.566]","[-315.695,59.984]","[31531.921,31869.436]","[31435.058,31759.011]","[31575.185,31878.864]","[24.89,33.979]","[30.694,38.476]","[34.737,40.968]","[0.0,10.0]","[31.817,40.474]","[-100.0,-90.0]","[6773.12,7645.722]","[-163.697,-89.962]"
1163,2022-05-31 19:55:00,"[31599.924,31950.442]","[425.438,843.443]","[31520.766,31856.241]","[31768.934,32095.828]","[31566.306,31869.315]","[31503.913,31837.394]","[31725.326,32045.839]","[31542.566,31844.405]","[31691.583,32041.741]","[31506.522,31839.094]","[31391.496,31717.961]","[27.14,33.176]","[22.96,31.804]","[25.58,33.666]","[7.015,20.86]","[-199.729,-66.552]","[-431.097,-198.566]","[-315.695,59.984]","[31531.921,31869.436]","[31435.058,31759.011]","[31575.185,31878.864]","[24.89,33.979]","[30.694,38.476]","[34.737,40.968]","[20.0,30.0]","[31.817,40.474]","[-80.0,-70.0]","[6773.12,7645.722]","[-163.697,-89.962]"
1164,2022-05-31 20:00:00,"[31599.924,31950.442]","[7.434,425.438]","[31520.766,31856.241]","[31768.934,32095.828]","[31566.306,31869.315]","[31503.913,31837.394]","[31725.326,32045.839]","[31542.566,31844.405]","[31691.583,32041.741]","[31506.522,31839.094]","[31391.496,31717.961]","[27.14,33.176]","[22.96,31.804]","[25.58,33.666]","[20.86,34.704]","[-66.552,66.625]","[-663.628,-431.097]","[-315.695,59.984]","[31531.921,31869.436]","[31435.058,31759.011]","[31575.185,31878.864]","[43.068,52.157]","[38.476,46.259]","[40.968,47.199]","[40.0,50.0]","[31.817,40.474]","[-60.0,-50.0]","[6773.12,7645.722]","[-89.962,-16.228]"
1165,2022-05-31 20:05:00,"[31249.406,31599.924]","[7.434,425.438]","[31520.766,31856.241]","[31768.934,32095.828]","[31566.306,31869.315]","[31503.913,31837.394]","[31725.326,32045.839]","[31542.566,31844.405]","[31691.583,32041.741]","[31506.522,31839.094]","[31391.496,31717.961]","[27.14,33.176]","[22.96,31.804]","[25.58,33.666]","[7.015,20.86]","[-199.729,-66.552]","[-663.628,-431.097]","[-315.695,59.984]","[31531.921,31869.436]","[31435.058,31759.011]","[31575.185,31878.864]","[24.89,33.979]","[30.694,38.476]","[34.737,40.968]","[10.0,20.0]","[23.159,31.817]","[-90.0,-80.0]","[6773.12,7645.722]","[-163.697,-89.962]"
1166,2022-05-31 20:10:00,"[31599.924,31950.442]","[7.434,425.438]","[31520.766,31856.241]","[31768.934,32095.828]","[31566.306,31869.315]","[31503.913,31837.394]","[31725.326,32045.839]","[31542.566,31844.405]","[31691.583,32041.741]","[31506.522,31839.094]","[31391.496,31717.961]","[27.14,33.176]","[40.649,49.494]","[25.58,33.666]","[48.549,62.394]","[-66.552,66.625]","[-431.097,-198.566]","[-315.695,59.984]","[31531.921,31869.436]","[31435.058,31759.011]","[31575.185,31878.864]","[52.157,61.246]","[46.259,54.042]","[40.968,47.199]","[70.0,80.0]","[23.159,31.817]","[-30.0,-20.0]","[6773.12,7645.722]","[-16.228,57.507]"
